id,observed_on,time_observed_at,out_of_range,user_id,created_at,quality_grade,url,description,id_please,num_identification_agreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
17548049,2017-07-03,2017-07-03 19:55:00 UTC,false,252388,2018-10-16 01:39:42 UTC,needs_id,https://www.inaturalist.org/observations/17548049,,false,0,false,,"California, US",33.5341012749,-117.266919228,,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17548058,2017-07-07,2017-07-07 18:52:00 UTC,false,252388,2018-10-16 01:39:58 UTC,needs_id,https://www.inaturalist.org/observations/17548058,,false,0,false,,"California, US",33.6833410713,-117.4467199916,,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17548060,2017-07-07,2017-07-07 18:54:00 UTC,false,252388,2018-10-16 01:40:11 UTC,needs_id,https://www.inaturalist.org/observations/17548060,,false,0,false,,"California, US",33.7637731359,-117.5717059092,,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17548068,2017-07-07,2017-07-07 19:00:00 UTC,false,252388,2018-10-16 01:40:23 UTC,needs_id,https://www.inaturalist.org/observations/17548068,,false,0,false,,"California, US",33.6623300479,-117.4213550021,,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17548083,2017-07-07,2017-07-07 19:01:00 UTC,false,252388,2018-10-16 01:40:34 UTC,needs_id,https://www.inaturalist.org/observations/17548083,,false,0,false,,"California, US",33.6517670873,-117.5112925297,,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17548087,2017-07-07,2017-07-07 19:05:00 UTC,false,252388,2018-10-16 01:40:50 UTC,needs_id,https://www.inaturalist.org/observations/17548087,,false,0,false,,"California, US",33.7486762684,-117.4175476433,,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17548094,2017-07-07,2017-07-07 19:06:00 UTC,false,252388,2018-10-16 01:41:06 UTC,needs_id,https://www.inaturalist.org/observations/17548094,,false,0,false,,"California, US",33.7657755202,-117.4924798809,,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17548098,2017-07-07,2017-07-07 19:11:00 UTC,false,252388,2018-10-16 01:41:18 UTC,needs_id,https://www.inaturalist.org/observations/17548098,,false,0,false,,"California, US",33.6711317166,-117.5997842872,,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17548105,2017-07-07,2017-07-07 19:13:00 UTC,false,252388,2018-10-16 01:41:31 UTC,needs_id,https://www.inaturalist.org/observations/17548105,,false,0,false,,"California, US",33.6084859726,-117.4910549392,,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17548109,2017-07-07,2017-07-07 19:17:00 UTC,false,252388,2018-10-16 01:41:40 UTC,needs_id,https://www.inaturalist.org/observations/17548109,,false,0,false,,"California, US",33.7362940408,-117.5714632813,,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17548117,2017-07-07,2017-07-07 19:18:00 UTC,false,252388,2018-10-16 01:41:48 UTC,needs_id,https://www.inaturalist.org/observations/17548117,,false,0,false,,"California, US",33.7207415559,-117.5774136149,,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17548120,2017-07-07,2017-07-07 19:26:00 UTC,false,252388,2018-10-16 01:42:01 UTC,research,https://www.inaturalist.org/observations/17548120,,false,1,false,,"California, US",33.6907682273,-117.4078208801,,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17548124,2017-07-07,2017-07-07 19:35:00 UTC,false,252388,2018-10-16 01:42:09 UTC,needs_id,https://www.inaturalist.org/observations/17548124,,false,0,false,,"California, US",33.6623931246,-117.5374775509,,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17548126,2017-07-07,2017-07-07 19:36:00 UTC,false,252388,2018-10-16 01:42:17 UTC,research,https://www.inaturalist.org/observations/17548126,,false,1,false,,"California, US",33.6348542843,-117.4417486973,,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17633190,2018-09-19,2018-09-19 21:09:48 UTC,false,1187216,2018-10-18 22:30:15 UTC,research,https://www.inaturalist.org/observations/17633190,,false,2,false,3,"Angeles MRCA Open Space, Los Angeles County, US-CA, US",34.2194866667,-118.1452721667,16,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17700662,2018-10-20,2018-10-21 02:39:20 UTC,false,80445,2018-10-21 03:27:57 UTC,research,https://www.inaturalist.org/observations/17700662,,false,1,false,3,"Angeles National Forest, Pasadena, CA, US",34.19435,-118.1042888333,0,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17751848,2018-10-22,2018-10-22 19:10:02 UTC,false,1166170,2018-10-22 20:16:38 UTC,research,https://www.inaturalist.org/observations/17751848,,false,2,false,3,"2512–2628 Arroyo Blvd, Pasadena, CA, US",34.207005,-118.16793,32,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17751873,2018-10-22,2018-10-22 17:12:22 UTC,false,203848,2018-10-22 20:17:27 UTC,research,https://www.inaturalist.org/observations/17751873,In stream,false,2,false,2,"4031 Canyon Dell Dr, Altadena, CA 91001, USA",34.2068367004,-118.1669387817,,,,false,gps,gps,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17752141,2018-10-22,2018-10-22 18:52:54 UTC,false,548881,2018-10-22 20:26:15 UTC,research,https://www.inaturalist.org/observations/17752141,,false,3,false,3,"Los Angeles County, US-CA, US",34.2066905089,-118.1668396947,305,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17752144,2018-10-22,2018-10-22 18:55:15 UTC,false,548881,2018-10-22 20:26:28 UTC,research,https://www.inaturalist.org/observations/17752144,,false,3,false,3,"Los Angeles County, US-CA, US",34.2066070671,-118.1668657624,305,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17757318,2018-10-22,2018-10-22 18:18:38 UTC,false,1166146,2018-10-22 23:32:50 UTC,research,https://www.inaturalist.org/observations/17757318,,false,1,false,3,"2512–2628 Arroyo Blvd, Pasadena, CA, US",34.20705,-118.1676333333,5,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17806563,2018-10-22,2018-10-22 19:03:39 UTC,false,1166162,2018-10-24 21:16:41 UTC,research,https://www.inaturalist.org/observations/17806563,,false,1,false,3,"2512–2628 Arroyo Blvd, Pasadena, CA, US",34.2071083333,-118.167555,32,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17809064,2018-09-03,2018-09-03 19:07:57 UTC,false,1298091,2018-10-24 22:49:57 UTC,research,https://www.inaturalist.org/observations/17809064,,false,1,false,3,"Flood Control Basin, Azusa, CA, US",34.1480848297,-117.9228551481,20628,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17818200,2018-10-22,2018-10-22 18:31:18 UTC,false,1166166,2018-10-25 07:04:29 UTC,research,https://www.inaturalist.org/observations/17818200,,false,1,false,3,"2512–2628 Arroyo Blvd, Pasadena, CA, US",34.2070416667,-118.1676333333,10,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17818463,2018-10-22,2018-10-22 19:03:02 UTC,false,1166166,2018-10-25 07:08:32 UTC,research,https://www.inaturalist.org/observations/17818463,,false,2,false,3,"2512–2628 Arroyo Blvd, Pasadena, CA, US",34.2069633333,-118.1674716667,5,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17837084,2018-10-22,2018-10-22 16:55:34 UTC,false,1166169,2018-10-25 21:54:19 UTC,research,https://www.inaturalist.org/observations/17837084,,false,2,false,3,"2512–2628 Arroyo Blvd, Pasadena, CA, US",34.2071,-118.1677633333,10,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17864687,2018-09-16,2018-09-17 02:41:00 UTC,false,704502,2018-10-27 00:06:55 UTC,research,https://www.inaturalist.org/observations/17864687,,false,1,false,,"Eaton Canyon, Angeles National Forest, Los Angeles County, CA, USA",34.1942189991,-118.1036650969,140,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17871879,2018-10-24,2018-10-24 20:16:19 UTC,false,1180622,2018-10-27 07:45:40 UTC,research,https://www.inaturalist.org/observations/17871879,,false,1,false,3,"Angeles National Forest, Palmdale, CA, US",34.2638866667,-118.1529083333,16,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17885768,2018-10-10,2018-10-10 20:49:00 UTC,false,390160,2018-10-27 20:39:39 UTC,research,https://www.inaturalist.org/observations/17885768,,false,1,false,,"Los Angeles County, CA, USA",34.2176397989,-118.1445993482,50,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17888336,2018-07-29,2018-07-29 17:41:00 UTC,false,390160,2018-10-27 22:15:38 UTC,research,https://www.inaturalist.org/observations/17888336,,false,1,false,,"Los Angeles County, CA, USA",34.2579987778,-118.1549756389,,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17888337,2018-07-29,2018-07-29 17:44:00 UTC,false,390160,2018-10-27 22:15:38 UTC,research,https://www.inaturalist.org/observations/17888337,,false,1,false,,"Los Angeles County, CA, USA",34.2580088333,-118.1549748611,,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17888338,2018-07-29,2018-07-29 17:45:00 UTC,false,390160,2018-10-27 22:15:38 UTC,research,https://www.inaturalist.org/observations/17888338,"",false,1,false,,"Los Angeles County, CA, USA",34.2580088333,-118.1549748611,,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
17917865,2018-09-26,2018-09-26 23:32:00 UTC,false,1242918,2018-10-28 22:53:24 UTC,research,https://www.inaturalist.org/observations/17917865,,false,2,false,,"Glendora, CA, USA",34.1584132219,-117.828723734,15,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18002790,2018-10-30,2018-10-30 19:15:00 UTC,false,164822,2018-11-01 04:43:58 UTC,research,https://www.inaturalist.org/observations/18002790,,false,1,false,,"North Arroyo, Pasadena, CA, USA",34.2048172743,-118.1660185213,194,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18114004,2018-06-26,2018-06-26 22:53:56 UTC,false,1156539,2018-11-05 03:42:10 UTC,research,https://www.inaturalist.org/observations/18114004,,false,1,false,3,"Angeles National Forest, Pasadena, CA, US",34.1945583333,-118.1039278333,10,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18279537,2018-05-10,2018-05-10 15:40:00 UTC,false,1341402,2018-11-09 06:40:40 UTC,research,https://www.inaturalist.org/observations/18279537,,false,1,false,,"Riverside County, CA, USA",33.737431643,-116.5407034755,50,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18284416,2018-05-11,2018-05-11 16:35:00 UTC,true,1341402,2018-11-09 14:56:46 UTC,research,https://www.inaturalist.org/observations/18284416,,false,1,false,,"Riverside County, CA, USA",33.9910333333,-116.6628066667,20,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18513958,2018-10-02,2018-10-02 17:04:00 UTC,false,1239372,2018-11-20 08:47:07 UTC,research,https://www.inaturalist.org/observations/18513958,,false,1,false,2,"3700 Chaney Trail, Altadena, CA 91001, USA",34.2091941952,-118.1476113573,132,,,false,gps,gps,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18532596,2018-11-20,2018-11-21 04:33:55 UTC,false,3090,2018-11-21 07:15:22 UTC,research,https://www.inaturalist.org/observations/18532596,,false,1,false,2,"Camuesa Rd Connector Trail, Santa Barbara, CA 93110, USA",34.5405960083,-119.743927002,,,,false,gps,gps,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18541063,2018-09-24,2018-09-24 22:32:41 UTC,false,1301351,2018-11-21 18:50:28 UTC,needs_id,https://www.inaturalist.org/observations/18541063,,false,0,false,3,"1822–1842 Big Dalton Canyon Rd, Glendora, CA, US",34.1611336878,-117.8247613191,174,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18587620,2018-11-23,2018-11-23 15:14:00 UTC,false,80445,2018-11-23 23:42:43 UTC,research,https://www.inaturalist.org/observations/18587620,Jumping across the trail,false,1,false,,"Los Angeles County, US-CA, US",34.345790542,-118.0549856855,10,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18615569,2018-10-02,2018-10-02 16:53:55 UTC,false,1242936,2018-11-25 04:26:40 UTC,research,https://www.inaturalist.org/observations/18615569,,false,1,false,2,"Sunset Ridge Trail, Altadena, CA 91001, USA",34.218966846,-118.1419579312,132,,,false,gps,gps,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18627633,2018-09-26,2018-09-26 23:31:00 UTC,false,1168897,2018-11-25 17:51:11 UTC,research,https://www.inaturalist.org/observations/18627633,"",false,2,false,,"big dalton canyon road, california",34.159387,-117.826968,,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18654640,2018-09-26,,false,1367924,2018-11-26 18:14:26 UTC,research,https://www.inaturalist.org/observations/18654640,,false,2,false,,"Glendora, CA, USA",34.1663444444,-117.8156583333,5,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18658318,2018-09-26,2018-09-26 23:31:44 UTC,false,606849,2018-11-26 21:15:55 UTC,research,https://www.inaturalist.org/observations/18658318,,false,1,false,3,"811 Wick Ln, Glendora, CA, US",34.1486949777,-117.836399298,3444,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18711919,2018-11-29,2018-11-29 10:17:23 UTC,false,1179884,2018-11-29 10:23:14 UTC,needs_id,https://www.inaturalist.org/observations/18711919,,false,1,false,3,"Angeles National Forest, Altadena, CA, US",34.2170663044,-118.1438145333,76,,,false,,,Chorus Frogs,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18759111,2017-10-01,2017-10-01 18:45:25 UTC,false,733988,2018-12-01 19:12:19 UTC,research,https://www.inaturalist.org/observations/18759111,,false,2,false,3,"Angeles National Forest, Sylmar, CA, US",34.3183033333,-118.334655,0,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18771085,2018-09-11,2018-09-11 22:46:02 UTC,false,1169575,2018-12-02 05:47:20 UTC,research,https://www.inaturalist.org/observations/18771085,,false,2,false,3,"Angeles MRCA Open Space, Los Angeles County, US-CA, US",34.2187577991,-118.1462349442,16,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18771527,2018-09-11,2018-09-11 20:19:00 UTC,false,1172230,2018-12-02 06:22:59 UTC,research,https://www.inaturalist.org/observations/18771527,,false,1,false,,"Los Angeles County, CA, USA",34.2187750278,-118.1461089722,,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18771528,2018-09-11,2018-09-11 20:20:00 UTC,false,1172230,2018-12-02 06:22:59 UTC,research,https://www.inaturalist.org/observations/18771528,,false,1,false,,"Los Angeles County, CA, USA",34.2187750278,-118.1461089722,,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18772623,2018-10-02,2018-10-02 17:04:54 UTC,false,1249904,2018-12-02 08:08:38 UTC,needs_id,https://www.inaturalist.org/observations/18772623,,false,0,false,3,"Angeles National Forest, Altadena, CA, US",34.2188216667,-118.1418221667,100,,,false,,,,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18780148,2018-09-11,2018-09-11 21:00:34 UTC,false,130376,2018-12-02 18:19:54 UTC,research,https://www.inaturalist.org/observations/18780148,,false,2,false,3,"Angeles National Forest, Altadena, CA, US",34.21867,-118.1461638333,16,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18798240,2018-09-11,2018-09-11 21:27:00 UTC,false,1169254,2018-12-03 10:48:59 UTC,research,https://www.inaturalist.org/observations/18798240,,false,2,false,,"Los Angeles County, CA, USA",34.2193722222,-118.1461722222,128,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18821081,2018-09-11,2018-09-11 20:55:27 UTC,false,1173782,2018-12-04 10:30:40 UTC,research,https://www.inaturalist.org/observations/18821081,,false,1,false,3,"Angeles National Forest, Altadena, CA, US",34.2172243316,-118.1457503697,88,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18834310,2018-09-19,2018-09-19 21:21:45 UTC,false,1187216,2018-12-05 01:22:16 UTC,research,https://www.inaturalist.org/observations/18834310,,false,2,false,3,"Angeles National Forest, Altadena, CA, US",34.2194466667,-118.1454,16,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18936530,2018-10-02,2018-10-02 16:43:47 UTC,false,1240428,2018-12-10 07:34:40 UTC,research,https://www.inaturalist.org/observations/18936530,,false,1,false,3,"Angeles National Forest, Altadena, CA, US",34.2264084374,-118.1027148334,1866,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18963945,2007-03-08,2007-03-09 01:38:00 UTC,true,160274,2018-12-11 17:29:37 UTC,research,https://www.inaturalist.org/observations/18963945,,false,1,false,,"Goleta, CA, USA",34.4358294,-119.8276389,3283,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
18968068,2018-10-02,2018-10-02 16:54:15 UTC,false,1250519,2018-12-11 21:30:26 UTC,research,https://www.inaturalist.org/observations/18968068,,false,2,false,3,"Angeles National Forest, Altadena, CA, US",34.2213939998,-118.1042435445,3495,,open,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
19205443,2016-03-19,2016-03-19 21:56:14 UTC,false,496427,2018-12-25 01:57:06 UTC,research,https://www.inaturalist.org/observations/19205443,,false,1,false,3,"Los Padres National Forest, Santa Maria, CA, US",34.803345,-119.9859916667,10,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
19306081,2003-03-12,,false,1396253,2018-12-30 08:14:47 UTC,research,https://www.inaturalist.org/observations/19306081,"The genus Pseudacris correlates to chorus frogs; Hyla to treefrogs.  If one accepts Pseudacris, then the correct epithet is chorus frog, California Chorus Frog.",false,1,false,,"Los Angeles County, US-CA, US",34.3377967489,-118.0525475317,15,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
19306127,2015-02-19,,false,1396253,2018-12-30 08:20:19 UTC,research,https://www.inaturalist.org/observations/19306127,"The genus Pseudacris correlates to chorus frogs; Hyla to treefrogs.  If one accepts Pseudacris, then the correct epithet is chorus frog, California Chorus Frog.",false,1,false,,"California, US",33.3304367293,-116.4366935102,1,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
19306161,2017-04-22,2017-04-23 00:55:00 UTC,false,1396253,2018-12-30 08:25:05 UTC,research,https://www.inaturalist.org/observations/19306161,"The genus Pseudacris correlates to chorus frogs; Hyla to treefrogs.  If one accepts Pseudacris, then the correct epithet is chorus frog, California Chorus Frog.",false,2,false,,"Ventura County, US-CA, US",34.4566885563,-118.915133183,4,obscured,open,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
19392187,2015-04-04,2015-04-05 02:30:00 UTC,false,704502,2019-01-03 05:21:19 UTC,research,https://www.inaturalist.org/observations/19392187,                               ,false,2,false,,"Eaton Canyon, Angeles National Forest, Los Angeles County, CA, USA",34.1937318644,-118.1026429291,350,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
19526791,2009-01-31,2009-02-01 01:01:00 UTC,false,704502,2019-01-09 04:57:54 UTC,research,https://www.inaturalist.org/observations/19526791,"",false,1,false,,"Eaton Canyon, Los Angeles County, CA, USA",34.1937501561,-118.1029656033,1564,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
19526792,2009-01-31,2009-02-01 01:03:00 UTC,false,704502,2019-01-09 04:57:54 UTC,research,https://www.inaturalist.org/observations/19526792,,false,1,false,,"Eaton Canyon, Los Angeles County, CA, USA",34.1937438104,-118.1027906487,1533,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
19583333,2009-04-18,2009-04-18 21:47:00 UTC,false,704502,2019-01-12 04:21:27 UTC,research,https://www.inaturalist.org/observations/19583333,,false,1,false,,"Santa Anita Canyon, Angeles National Forest, Los Angeles County, CA, USA",34.1939002123,-118.0174870744,439,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
19583622,2019-01-11,2019-01-11 16:27:00 UTC,false,12809,2019-01-12 04:39:13 UTC,research,https://www.inaturalist.org/observations/19583622,,false,3,false,,"Ventura, California, United States",34.503575,-119.37476,,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
19595469,2010-05-30,,false,521719,2019-01-12 20:13:11 UTC,research,https://www.inaturalist.org/observations/19595469,,false,2,false,,"San Diego County, CA, USA",33.2791532802,-116.4305653043,118,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
19605850,2018-01-25,2018-01-25 20:49:00 UTC,false,242433,2019-01-13 03:41:18 UTC,research,https://www.inaturalist.org/observations/19605850,,false,1,false,,"San Diego County, CA, USA",33.2809627244,-116.4335166854,852,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
19707380,2018-04-28,2018-04-28 10:36:00 UTC,false,286058,2019-01-18 11:49:10 UTC,research,https://www.inaturalist.org/observations/19707380,Along south side of trail Anza Borrego State Park trail to the Oasis Palms,false,1,false,,"Borrego Valley - San Diego County, CA",33.278753,-116.430252,221,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
19709961,2019-01-17,2019-01-18 03:32:55 UTC,false,37282,2019-01-18 15:53:53 UTC,research,https://www.inaturalist.org/observations/19709961,,false,1,false,3,"San Diego County, Cleveland National Forest, US-CA, US",32.9508119356,-116.6388849636,5,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
19833290,2019-01-23,2019-01-24 01:27:00 UTC,true,313223,2019-01-24 01:29:13 UTC,research,https://www.inaturalist.org/observations/19833290,,false,2,false,,"Ensenada, B.C., México",32.0455724943,-116.7694917281,859,,,false,,,Rana de Coro de California,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
19881139,2019-01-22,2019-01-23 02:19:59 UTC,true,23647,2019-01-26 15:16:37 UTC,research,https://www.inaturalist.org/observations/19881139,,false,1,false,3,"22766, Ensenada, BC , MX",32.0386388333,-116.7632133333,50,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
19881215,2019-01-22,2019-01-23 04:33:14 UTC,true,23647,2019-01-26 15:20:55 UTC,research,https://www.inaturalist.org/observations/19881215,,false,2,false,3,"22766, Ensenada, BC , MX",32.0387221667,-116.7631916667,10,,,false,,,Rana de Coro de California,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
19979832,2019-01-30,2019-01-31 00:03:12 UTC,false,1451373,2019-01-31 02:21:05 UTC,research,https://www.inaturalist.org/observations/19979832,,false,3,false,3,"Los Padres National Forest, Maricopa, CA, US",34.6413621388,-119.2923391435,8281,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
20025443,2004-04-13,,false,121203,2019-02-02 06:17:41 UTC,research,https://www.inaturalist.org/observations/20025443,,false,1,false,,"California, US",33.2424955719,-117.2251774666,5000,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
20037832,2019-02-02,2019-02-02 18:51:42 UTC,false,1456598,2019-02-02 21:08:26 UTC,research,https://www.inaturalist.org/observations/20037832,"Found swimming in creek, in habitat pictured in last photo. About the size of a half dollar. ",false,2,false,3,"2235–2325 Sloane Canyon Rd, El Cajon, CA, US",32.7706666667,-116.81733,5,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
20176045,2008-04-06,2008-04-06 15:24:00 UTC,false,444470,2019-02-07 06:43:46 UTC,research,https://www.inaturalist.org/observations/20176045,Old photos taken on a hike in Anza Borrego. Location acuracy is low. ,false,2,false,,anza borrego,33.275094,-116.425295,3009,,,false,,manual,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
20176046,2008-04-06,2008-04-06 15:32:00 UTC,false,444470,2019-02-07 06:43:46 UTC,research,https://www.inaturalist.org/observations/20176046,Old photos taken on a hike in Anza Borrego. Location acuracy is low. ,false,2,false,,anza borrego,33.275094,-116.425295,3009,,,false,,manual,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
20176052,2008-04-06,2008-04-06 17:07:00 UTC,false,444470,2019-02-07 06:43:51 UTC,research,https://www.inaturalist.org/observations/20176052,Old photos taken on a hike in Anza Borrego. Location acuracy is low. ,false,2,false,,anza borrego,33.275094,-116.425295,3009,,,false,,manual,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
20176071,2008-04-06,2008-04-06 18:30:00 UTC,false,444470,2019-02-07 06:44:01 UTC,research,https://www.inaturalist.org/observations/20176071,Old photos taken on a hike in Anza Borrego. Location acuracy is low. ,false,3,false,,anza borrego,33.275094,-116.425295,3009,,,false,,manual,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
20310315,2010-12-06,2010-12-07 03:15:17 UTC,false,938240,2019-02-12 23:43:00 UTC,research,https://www.inaturalist.org/observations/20310315,,false,1,false,3,"41147–42263 De Luz Murrieta Rd, Fallbrook, CA, US",33.4439446178,-117.3195303685,69,,,false,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
20315351,2018-09-10,2018-09-10 23:06:00 UTC,false,252388,2019-02-13 04:43:49 UTC,research,https://www.inaturalist.org/observations/20315351,,false,1,false,,"San Bernardino County, US-CA, US",34.3287564975,-117.5827292149,,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
20315352,2018-09-10,2018-09-10 23:22:00 UTC,false,252388,2019-02-13 04:43:49 UTC,research,https://www.inaturalist.org/observations/20315352,,false,2,false,,"San Bernardino County, US-CA, US",34.3154596074,-117.4458406832,,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
20315353,2018-09-10,2018-09-10 23:26:00 UTC,false,252388,2019-02-13 04:43:49 UTC,research,https://www.inaturalist.org/observations/20315353,,false,1,false,,"San Bernardino County, US-CA, US",34.2287826944,-117.5929252203,,obscured,,true,,,California Tree Frog,Pseudacris cadaverina,California Tree Frog,Amphibia,24254
